benchmark,exec_policy,prefetch,block_size_1d,block_size_2d,num_blocks_1d,block_size_str,total_iterations,size,num_gpu,num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec,speedup,baseline_time
b1m,sync,none,32,8,64,"32,8",30,500000000,1,23,-4.9348,4.13866,2.87285,1.2658,1.0011382389214927,1.2625
b1m,sync,none,32,8,64,"32,8",30,500000000,1,24,-4.9348,4.13362,2.8731,1.26052,1.005331754217962,1.2625
b1m,sync,none,32,8,64,"32,8",30,500000000,1,25,-4.9348,4.12751,2.86862,1.25889,1.0066334491709565,1.2625
b1m,sync,none,32,8,64,"32,8",30,500000000,1,26,-4.9348,4.1323,2.87006,1.26224,1.0039618320024921,1.2625
b1m,sync,none,32,8,64,"32,8",30,800000000,1,0,-4.9348,6.65415,4.61508,2.03907,0.9957927195584805,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,1,-4.9348,6.6396,4.60369,2.03591,0.9973383207853546,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,2,-4.9348,6.66313,4.60407,2.05906,0.9861252516537211,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,3,-4.9348,6.64808,4.60839,2.03969,0.9954900306762847,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,4,-4.9348,6.65508,4.61608,2.039,0.9958269056744046,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,5,-4.9348,6.65468,4.61687,2.03781,0.9964084289850924,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,6,-4.9348,6.67799,4.63654,2.04145,0.9946317865586278,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,7,-4.9348,6.62584,4.60715,2.01869,1.0058459003958564,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,8,-4.9348,6.63478,4.60939,2.0254,1.0025136075195573,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,9,-4.9348,6.65138,4.62032,2.03106,0.9997198805895006,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,10,-4.9348,6.61672,4.59647,2.02025,1.005069204638095,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,11,-4.9348,6.64438,4.61916,2.02522,1.0026027101599386,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,12,-4.9348,6.64884,4.6246,2.02424,1.0030881025323635,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,13,-4.9348,6.64891,4.62337,2.02554,1.0024443164144432,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,14,-4.9348,6.63549,4.60663,2.02887,1.0007989968160163,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,15,-4.9348,6.64561,4.61526,2.03035,1.000069476036206,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,16,-4.9348,6.65188,4.61847,2.03341,0.9985645101922933,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,17,-4.9348,6.64311,4.61591,2.0272,1.001623451396069,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,18,-4.9348,6.64522,4.6241,2.02112,1.0046365681751264,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,19,-4.9348,6.76877,4.74842,2.02035,1.0050194573564535,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,20,-4.9348,6.67573,4.65284,2.0229,1.0037525634831732,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,21,-4.9348,6.70668,4.68794,2.01875,1.0058160052855039,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,22,-4.9348,6.61161,4.59115,2.02046,1.004964741034275,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,23,-4.9348,6.61402,4.59008,2.02394,1.003236786006557,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,24,-4.9348,6.65414,4.6074,2.04674,0.9920610632860604,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,25,-4.9348,6.64763,4.61299,2.03464,0.9979608484400735,2.02887
b1m,sync,none,32,8,64,"32,8",30,800000000,1,26,-4.9348,6.64126,4.60853,2.03274,0.9988936414249294,2.02887
b1m,sync,none,32,8,64,"32,8",30,950000000,1,0,-4.9348,7.91791,5.51028,2.40763,1.0057980218150437,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,1,-4.9348,7.88061,5.48051,2.4001,1.0089535816268298,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,2,-4.9348,7.89144,5.49029,2.40115,1.0085123758459715,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,3,-4.9348,7.86485,5.4722,2.39265,1.0120951627954584,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,4,-4.9348,7.8685,5.46178,2.40672,1.0061783220576361,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,5,-4.9348,7.92949,5.46408,2.46541,0.9822258736934442,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,6,-4.9348,7.90767,5.48943,2.41824,1.0013850946401326,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,7,-4.9348,7.91403,5.48958,2.42444,0.9988242609685345,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,8,-4.9348,7.90321,5.47757,2.42564,0.9983301278271112,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,9,-4.9348,7.88851,5.47946,2.40904,1.0052093328722453,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,10,-4.9348,7.92578,5.50033,2.42545,0.9984083329949304,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,11,-4.9348,7.92779,5.50878,2.419,1.001070480058931,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,12,-4.9348,7.96376,5.5199,2.44386,0.9908871585371315,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,13,-4.9348,7.90555,5.4872,2.41835,1.0013395460799943,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,14,-4.9348,7.92882,5.49901,2.42981,0.9966168100643895,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,15,-4.9348,7.89109,5.47304,2.41805,1.0014637791867638,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,16,-4.9348,7.89938,5.47993,2.41945,1.0008842882731837,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,17,-4.9348,7.89396,5.47178,2.42219,0.9997520802507458,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,18,-4.9348,7.91484,5.49991,2.41493,1.0027576332492263,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,19,-4.9348,7.95796,5.5049,2.45306,0.9871709176549103,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,20,-4.9348,7.92976,5.47617,2.45359,0.9869576788552912,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,21,-4.9348,7.89138,5.46303,2.42836,0.9972119007324095,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,22,-4.9348,7.89403,5.4779,2.41614,1.0022554534350467,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,23,-4.9348,7.92448,5.5105,2.41398,1.0031522594481124,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,24,-4.9348,7.94696,5.52353,2.42343,0.9992405356303066,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,25,-4.9348,8.02794,5.60807,2.41987,1.0007105717507776,2.419
b1m,sync,none,32,8,64,"32,8",30,950000000,1,26,-4.9348,7.91773,5.5039,2.41384,1.003210441148773,2.419
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,0,9.616546,1.39555,0.889949,0.505597,1.0118632716370117,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,1,9.616546,1.41051,0.900052,0.510456,1.0022314059387258,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,2,9.616546,1.41945,0.901043,0.518411,0.9868521974839621,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,3,9.616546,1.40283,0.892699,0.510135,1.0028620552400016,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,4,9.616546,1.40384,0.887967,0.51587,0.9917130954501292,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,5,9.616546,1.40234,0.897084,0.505251,1.0125562038469162,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,6,9.616546,1.41934,0.901476,0.517866,0.9878907565854066,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,7,9.616546,1.41244,0.901339,0.511098,1.0009724838482212,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,8,9.616546,1.39699,0.889981,0.50701,1.0090432822821214,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,9,9.616546,1.41347,0.892419,0.521051,0.9818521306932684,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,10,9.616546,1.41551,0.891285,0.524225,0.9759073576228875,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,11,9.616546,1.39543,0.897092,0.498339,1.026600435747269,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,12,9.616546,1.39587,0.891179,0.504692,1.0136777173996383,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,13,9.616546,1.40922,0.897059,0.512158,0.9989007973122713,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,14,9.616546,1.39871,0.88811,0.510601,1.0019467931904917,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,15,9.616546,1.3931,0.890628,0.502472,1.0181563043311035,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,16,9.616546,1.39559,0.889014,0.506572,1.0099157366570954,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,17,9.616546,1.41673,0.913058,0.503668,1.0157386106519735,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,18,9.616546,1.3946,0.889471,0.505127,1.0128047689984068,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,19,9.616546,1.40178,0.890768,0.511013,1.0011389818847234,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,20,9.616546,1.42872,0.889786,0.538935,0.9492703842761339,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,21,9.616546,1.4025,0.887373,0.51513,0.9931377216428052,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,22,9.616546,1.38852,0.885458,0.50306,1.0169662357370062,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,23,9.616546,1.38088,0.878296,0.502579,1.0179395369680353,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,24,9.616546,1.39183,0.880579,0.511255,1.000665097749378,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,25,9.616546,1.39661,0.897897,0.498709,1.0258387848421788,0.512035
b5m,default,none,1024,8,64,"1024,8",30,10000000,1,26,9.616546,1.38602,0.878999,0.507025,1.0090134304025606,0.512035
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,0,9.616546,2.18662,1.40209,0.784529,1.0359445583579525,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,1,9.616546,2.1848,1.40624,0.77856,1.0438868531956513,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,2,9.616546,2.18322,1.40553,0.777697,1.0450452405294173,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,3,9.616546,2.18169,1.40636,0.775334,1.0482302445449396,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,4,9.616546,2.19163,1.40191,0.789716,1.0291402838792758,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,5,9.616546,2.19122,1.40287,0.788349,1.030924816831132,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,6,9.616546,2.19614,1.40182,0.794318,1.023177805896387,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,7,9.616546,2.20536,1.40214,0.803222,1.0118355179813379,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,8,9.616546,2.18667,1.40118,0.785488,1.0346797766789644,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,9,9.616546,2.23023,1.42661,0.803623,1.011330621975735,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,10,9.616546,2.2051,1.42582,0.779278,1.0429250516811794,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,11,9.616546,2.29082,1.43583,0.854982,0.9505797179636603,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,12,9.616546,2.21851,1.43195,0.786562,1.0332669877568537,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,13,9.616546,2.21221,1.43172,0.780493,1.0413015215050054,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,14,9.616546,2.2281,1.43296,0.795139,1.0221213503852864,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,15,9.616546,2.20477,1.42345,0.781317,1.0402033341447916,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,16,9.616546,2.20087,1.42341,0.777461,1.04536246631536,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,17,9.616546,2.19244,1.40984,0.782603,1.0384940364706066,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,18,9.616546,2.21204,1.41015,0.80189,1.0135162533813944,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,19,9.616546,2.21073,1.42136,0.789374,1.0295861637500172,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,20,9.616546,2.20828,1.42581,0.782463,1.038679846106469,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,21,9.616546,2.21085,1.4216,0.78925,1.0297479232486615,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,22,9.616546,2.21205,1.41995,0.792096,1.0260480401668564,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,23,9.616546,2.19588,1.40645,0.789431,1.029511823609671,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,24,9.616546,2.1952,1.416,0.779205,1.0430227583549978,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,25,9.616546,2.20379,1.42157,0.782222,1.0389998599170136,0.809668
b5m,default,none,1024,8,64,"1024,8",30,16000000,1,26,9.616546,2.19302,1.41909,0.773927,1.0501359280965856,0.809668
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,0,9.616546,2.86702,1.84698,1.02004,1.0495218562837854,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,1,9.616546,2.91325,1.8997,1.01355,1.0562421925743304,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,2,9.616546,2.90476,1.89699,1.00777,1.062300201716376,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,3,9.616546,2.98202,1.89612,1.0859,0.9858681962277487,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,4,9.616546,2.92156,1.91095,1.01061,1.0593149427412278,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,5,9.616546,2.8859,1.86865,1.01725,1.0524003679368026,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,6,9.616546,2.94518,1.90444,1.04074,1.0286471878506758,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,7,9.616546,2.85854,1.85766,1.00088,1.0696130148306615,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,8,9.616546,2.89566,1.88084,1.01481,1.054930749878019,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,9,9.616546,2.86641,1.85454,1.01187,1.0579958633853284,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,10,9.616546,2.93907,1.89194,1.04713,1.0223699772556536,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,11,9.616546,2.89246,1.85189,1.04057,1.028815239997033,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,12,9.616546,2.89966,1.86111,1.03855,1.0308163056990152,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,13,9.616546,2.89413,1.87273,1.0214,1.0481244118697008,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,14,9.616546,2.89036,1.87221,1.01815,1.0514700921118816,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,15,9.616546,2.88019,1.85726,1.02292,1.0465669595703597,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,16,9.616546,2.87064,1.86053,1.01011,1.0598392989711143,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,17,9.616546,2.88979,1.85949,1.0303,1.0390704399531325,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,18,9.616546,2.89037,1.87185,1.01852,1.051088122259467,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,19,9.616546,2.86842,1.84852,1.01991,1.0496556306769347,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,20,9.616546,2.86121,1.84665,1.01456,1.0551906977248389,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,21,9.616546,2.85876,1.84495,1.01381,1.0559713104859019,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,22,9.616546,2.87991,1.85533,1.02459,1.0448611388786855,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,23,9.616546,2.86799,1.8594,1.00858,1.061447058521597,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,24,9.616546,2.8849,1.85647,1.02843,1.0409597875243939,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,25,9.616546,2.89768,1.86896,1.02872,1.0406663370826974,1.06943
b5m,default,none,1024,8,64,"1024,8",30,21000000,1,26,9.616546,2.86544,1.84555,1.01989,1.0496762143797003,1.06943
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,0,9.616546,3.8232,2.46502,1.35817,1.054435010172765,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,1,9.616546,3.84924,2.52285,1.32639,1.079699031028841,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,2,9.616546,3.84135,2.50096,1.34039,1.0684218755484185,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,3,9.616546,3.83626,2.50675,1.32952,1.0771571678247371,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,4,9.616546,3.8993,2.53906,1.36024,1.0528303812315067,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,5,9.616546,3.83281,2.47496,1.35785,1.0546835053697716,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,6,9.616546,3.89183,2.5657,1.32613,1.0799107159677743,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,7,9.616546,3.89771,2.54649,1.35121,1.0598663403662973,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,8,9.616546,3.94684,2.55923,1.38761,1.0320637627044664,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,9,9.616546,3.86801,2.49521,1.3728,1.0431978421957637,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,10,9.616546,3.90005,2.50059,1.39946,1.023324709363858,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,11,9.616546,3.87238,2.48978,1.3826,1.0358035568973993,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,12,9.616546,3.90674,2.4909,1.41584,1.0114857595253308,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,13,9.616546,3.87616,2.5169,1.35925,1.0535972026973288,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,14,9.616546,3.86295,2.50166,1.36129,1.052018304524638,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,15,9.616546,3.86662,2.47893,1.38768,1.032011701376646,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,16,9.616546,3.84578,2.47886,1.36691,1.047692970105087,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,17,9.616546,3.8795,2.52236,1.35713,1.0552430480251298,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,18,9.616546,3.83315,2.49514,1.33801,1.070322342707711,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,19,9.616546,3.86705,2.47631,1.39073,1.0297484039075482,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,20,9.616546,3.84543,2.47965,1.36578,1.0485597956964843,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,21,9.616546,3.87493,2.48941,1.38551,1.0336280487086664,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,22,9.616546,3.84218,2.47774,1.36444,1.0495895735732934,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,23,9.616546,3.86023,2.51471,1.34552,1.0643483543658543,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,24,9.616546,3.83834,2.4773,1.36105,1.052203811591304,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,25,9.616546,3.85969,2.49181,1.36787,1.0469576770938354,1.42837
b5m,default,none,1024,8,64,"1024,8",30,28000000,1,26,9.616546,3.87069,2.52036,1.35033,1.060557047363492,1.42837
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,0,9.616546,4.75423,3.06851,1.68572,1.0506313787318424,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,1,9.616546,4.77487,3.06969,1.70517,1.038647365222143,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,2,9.616546,4.81285,3.14299,1.66986,1.0606100677636698,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,3,9.616546,4.76406,3.06814,1.69592,1.044312424970424,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,4,9.616546,4.86175,3.13223,1.72952,1.0240241961676313,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,5,9.616546,4.76357,3.07046,1.6931,1.046051814869672,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,6,9.616546,4.82394,3.07049,1.75345,1.010048947934553,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,7,9.616546,4.833,3.14582,1.68717,1.0497284374164082,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,8,9.616546,4.79718,3.0702,1.72698,1.0255303059420733,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,9,9.616546,4.84535,3.14538,1.69996,1.0418305888114083,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,10,9.616546,4.75246,3.06734,1.68512,1.0510054641543876,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,11,9.616546,4.74967,3.06939,1.68028,1.0540328562833823,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,12,9.616546,4.76837,3.0722,1.69617,1.044158502836297,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,13,9.616546,4.75634,3.06645,1.68989,1.0480388236842881,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,14,9.616546,4.84653,3.13365,1.71288,1.033972215073935,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,15,9.616546,4.74479,3.06844,1.67634,1.0565102113866172,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,16,9.616546,4.76138,3.0679,1.69349,1.045810915775022,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,17,9.616546,4.82874,3.14825,1.68049,1.053901140593423,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,18,9.616546,4.74124,3.0662,1.67505,1.0573238576495279,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,19,9.616546,4.83435,3.11567,1.71868,1.0304828867246034,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,20,9.616546,4.76364,3.06818,1.69546,1.0445957602985867,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,21,9.616546,4.76393,3.06862,1.69531,1.044688185497544,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,22,9.616546,4.79245,3.09775,1.6947,1.0450642165314459,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,23,9.616546,4.76935,3.06623,1.70313,1.039891451478068,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,24,9.616546,4.73828,3.06711,1.67116,1.0597850162496958,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,25,9.616546,4.7542,3.07121,1.68298,1.052341874387005,1.76964
b5m,default,none,1024,8,64,"1024,8",30,35000000,1,26,9.616546,4.80591,3.10105,1.70486,1.0388362257052435,1.76964
b5m,sync,none,1024,8,64,"1024,8",30,10000000,1,0,9.616546,1.39674,0.886501,0.510239,1.0026576458284415,0.512035
b5m,sync,none,1024,8,64,"1024,8",30,10000000,1,1,9.616546,1.40019,0.887557,0.512637,0.997967440020635,0.512035
